HS92,HS96,HS02,HS07,HS12,HS17,BEC4,SITC1,SITC2,SITC3,SITC4,,,,,
851782,851780,851780,851762,851762,854233,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851762,851762,854233,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851762,851762,854233,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851762,851762,854233,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854239,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851762,851762,854239,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851762,851762,854239,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851762,851762,854239,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851762,851762,854239,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854239,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,851769,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851769,851769,851769,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851769,851769,851769,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851769,851769,851769,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851769,851769,851769,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,851769,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854231,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851769,851769,854231,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851769,851769,854231,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851769,851769,854231,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851769,851769,854231,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854231,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854232,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851769,851769,854232,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851769,851769,854232,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851769,851769,854232,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851769,851769,854232,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854232,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854233,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851769,851769,854233,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851769,851769,854233,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851769,851769,854233,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851769,851769,854233,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854233,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851769,851769,854239,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851769,851769,854239,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851769,851769,854239,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851769,851769,854239,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851769,851769,854239,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851769,851769,854239,41,7242,76481,76481,76412,,,,,
851790,851790,851790,844399,844399,844399,41,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,844399,41,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,844399,41,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,844399,41,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,844399,41,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,844399,41,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,844399,41,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,844399,41,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,844399,42,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,844399,42,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,844399,42,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,844399,42,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,844399,42,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,844399,42,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,844399,42,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,844399,42,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,854231,41,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,854231,41,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,854231,41,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,854231,41,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,854231,41,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,854231,41,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,854231,41,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,854231,41,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,854231,42,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,854231,42,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,854231,42,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,854231,42,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,854231,42,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,854231,42,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,854231,42,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,854231,42,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,854232,41,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,854232,41,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,854232,41,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,854232,41,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,854232,41,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,854232,41,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,854232,41,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,854232,41,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,854232,42,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,854232,42,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,854232,42,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,854232,42,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,854232,42,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,854232,42,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,854232,42,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,854232,42,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,854239,41,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,854239,41,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,854239,41,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,854239,41,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,854239,41,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,854239,41,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,854239,41,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,854239,41,72491,76491,76491,75197,,,,,
851790,851790,851790,844399,844399,854239,42,71829,72672,72668,75197,,,,,
851790,851790,851790,844399,844399,854239,42,71715,72479,72699,75197,,,,,
851790,851790,851790,844399,844399,854239,42,71829,72699,72699,75197,,,,,
851790,851790,851790,844399,844399,854239,42,86169,75919,7591,75197,,,,,
851790,851790,851790,844399,844399,854239,42,71492,75915,75993,75197,,,,,
851790,851790,851790,844399,844399,854239,42,71492,7599,75995,75197,,,,,
851790,851790,851790,844399,844399,854239,42,71492,7599,75997,75197,,,,,
851790,851790,851790,844399,844399,854239,42,72491,76491,76491,75197,,,,,
851790,851790,851790,851770,851770,851770,42,71492,7599,75997,76418,,,,,
851790,851790,851790,851770,851770,851770,42,72491,76491,76491,76418,,,,,
851790,851790,851790,851770,851770,851770,42,7241,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,851770,42,7242,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,851770,42,72491,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,851770,42,72492,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,851770,42,72499,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854231,42,71492,7599,75997,76418,,,,,
851790,851790,851790,851770,851770,854231,42,72491,76491,76491,76418,,,,,
851790,851790,851790,851770,851770,854231,42,7241,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854231,42,7242,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854231,42,72491,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854231,42,72492,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854231,42,72499,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854232,42,71492,7599,75997,76418,,,,,
851790,851790,851790,851770,851770,854232,42,72491,76491,76491,76418,,,,,
851790,851790,851790,851770,851770,854232,42,7241,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854232,42,7242,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854232,42,72491,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854232,42,72492,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854232,42,72499,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854233,42,71492,7599,75997,76418,,,,,
851790,851790,851790,851770,851770,854233,42,72491,76491,76491,76418,,,,,
851790,851790,851790,851770,851770,854233,42,7241,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854233,42,7242,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854233,42,72491,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854233,42,72492,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854233,42,72499,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854239,42,71492,7599,75997,76418,,,,,
851790,851790,851790,851770,851770,854239,42,72491,76491,76491,76418,,,,,
851790,851790,851790,851770,851770,854239,42,7241,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854239,42,7242,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854239,42,72491,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854239,42,72492,76493,76493,76418,,,,,
851790,851790,851790,851770,851770,854239,42,72499,76493,76493,76418,,,,,
851810,851810,851810,851810,851810,851810,41,72492,7642,76421,76421,,,,,
851810,851810,851810,851810,851810,854231,41,72492,7642,76421,76421,,,,,
851810,851810,851810,851810,851810,854232,41,72492,7642,76421,76421,,,,,
851810,851810,851810,851810,851810,854233,41,72492,7642,76421,76421,,,,,
851810,851810,851810,851810,851810,854239,41,72492,7642,76421,76421,,,,,
851821,851821,851821,851821,851821,851821,41,72492,7642,76422,76422,,,,,
851821,851821,851821,851821,851821,854231,41,72492,7642,76422,76422,,,,,
851821,851821,851821,851821,851821,854232,41,72492,7642,76422,76422,,,,,
851821,851821,851821,851821,851821,854233,41,72492,7642,76422,76422,,,,,
851821,851821,851821,851821,851821,854239,41,72492,7642,76422,76422,,,,,
851822,851822,851822,851822,851822,851822,41,72492,7642,76422,76422,,,,,
851822,851822,851822,851822,851822,854231,41,72492,7642,76422,76422,,,,,
851822,851822,851822,851822,851822,854232,41,72492,7642,76422,76422,,,,,
851822,851822,851822,851822,851822,854233,41,72492,7642,76422,76422,,,,,
851822,851822,851822,851822,851822,854239,41,72492,7642,76422,76422,,,,,
851829,851829,851829,851829,851829,851829,41,72492,7642,76423,76423,,,,,
851829,851829,851829,851829,851829,854231,41,72492,7642,76423,76423,,,,,
851829,851829,851829,851829,851829,854232,41,72492,7642,76423,76423,,,,,
851829,851829,851829,851829,851829,854233,41,72492,7642,76423,76423,,,,,
851829,851829,851829,851829,851829,854239,41,72492,7642,76423,76423,,,,,
851830,851830,851830,851830,851830,851830,41,72491,7641,76424,76424,,,,,
851830,851830,851830,851830,851830,851830,41,72999,77886,76424,76424,,,,,
851830,851830,851830,851830,851830,854231,41,72491,7641,76424,76424,,,,,
851830,851830,851830,851830,851830,854231,41,72999,77886,76424,76424,,,,,
851830,851830,851830,851830,851830,854232,41,72491,7641,76424,76424,,,,,
851830,851830,851830,851830,851830,854232,41,72999,77886,76424,76424,,,,,
851830,851830,851830,851830,851830,854233,41,72491,7641,76424,76424,,,,,
851830,851830,851830,851830,851830,854233,41,72999,77886,76424,76424,,,,,
851830,851830,851830,851830,851830,854239,41,72491,7641,76424,76424,,,,,
851830,851830,851830,851830,851830,854239,41,72999,77886,76424,76424,,,,,
851840,851840,851840,851840,851840,851840,41,72492,7642,76425,76425,,,,,
851840,851840,851840,851840,851840,854231,41,72492,7642,76425,76425,,,,,
851840,851840,851840,851840,851840,854232,41,72492,7642,76425,76425,,,,,
851840,851840,851840,851840,851840,854233,41,72492,7642,76425,76425,,,,,
851840,851840,851840,851840,851840,854239,41,72492,7642,76425,76425,,,,,
851850,851850,851850,851850,851850,851850,41,72492,7642,76426,76426,,,,,
851850,851850,851850,851850,851850,854231,41,72492,7642,76426,76426,,,,,
851850,851850,851850,851850,851850,854232,41,72492,7642,76426,76426,,,,,
851850,851850,851850,851850,851850,854233,41,72492,7642,76426,76426,,,,,
851850,851850,851850,851850,851850,854239,41,72492,7642,76426,76426,,,,,
851890,851890,851890,851890,851890,851890,42,72491,76491,76492,76492,,,,,
851890,851890,851890,851890,851890,851890,42,72492,76492,76492,76492,,,,,
851890,851890,851890,851890,851890,851890,42,72999,77886,76492,76492,,,,,
851890,851890,851890,851890,851890,854231,42,72491,76491,76492,76492,,,,,
851890,851890,851890,851890,851890,854231,42,72492,76492,76492,76492,,,,,
